Year,Month,YearMonth,Prison,type,Incidents
2007,December,01/12/2007,Hull,assault,15
2007,December,01/12/2007,Hull,selfharm,8
2007,December,01/12/2007,Huntercombe,assault,26
2007,December,01/12/2007,Huntercombe,selfharm,6
2007,December,01/12/2007,IOW: Albany,selfharm,2
2007,December,01/12/2007,IOW: Camp Hill,assault,5
2007,December,01/12/2007,IOW: Camp Hill,selfharm,6
2007,December,01/12/2007,IOW: Parkhurst,assault,2
2007,December,01/12/2007,IOW: Parkhurst,selfharm,12
2007,December,01/12/2007,Kennet,assault,2
2007,December,01/12/2007,Kennet,selfharm,1
2007,December,01/12/2007,Kirkham,assault,2
2007,December,01/12/2007,Lancaster Castle,assault,4
2007,December,01/12/2007,Lancaster Castle,selfharm,1
2007,December,01/12/2007,Lancaster Farms,assault,24
2007,December,01/12/2007,Lancaster Farms,selfharm,1
2007,December,01/12/2007,Leeds,assault,11
2007,December,01/12/2007,Leeds,selfharm,12
2007,December,01/12/2007,Leicester,assault,3
2007,December,01/12/2007,Leicester,selfharm,8
2007,December,01/12/2007,Lewes,assault,3
2007,December,01/12/2007,Lewes,selfharm,2
2007,December,01/12/2007,Leyhill,assault,2
2007,December,01/12/2007,Lincoln,assault,7
2007,December,01/12/2007,Lincoln,selfharm,15
2007,December,01/12/2007,Lindholme,assault,7
2007,December,01/12/2007,Lindholme,selfharm,6
2007,December,01/12/2007,Littlehey,assault,6
2007,December,01/12/2007,Littlehey,selfharm,13
2007,December,01/12/2007,Liverpool,assault,24
2007,December,01/12/2007,Liverpool,selfharm,20
2007,December,01/12/2007,Long Lartin,assault,7
2007,December,01/12/2007,Long Lartin,selfharm,3
2007,December,01/12/2007,Low Newton,assault,11
2007,December,01/12/2007,Low Newton,selfharm,104
2007,December,01/12/2007,Lowdham Grange,assault,1
2007,December,01/12/2007,Lowdham Grange,selfharm,2
2007,December,01/12/2007,Maidstone,assault,2
2007,December,01/12/2007,Maidstone,selfharm,3
2007,December,01/12/2007,Manchester,assault,8
2007,December,01/12/2007,Manchester,selfharm,20
2007,December,01/12/2007,Moorland,assault,7
2007,December,01/12/2007,Moorland,selfharm,7
2007,December,01/12/2007,Morton Hall,assault,1
2007,December,01/12/2007,Morton Hall,selfharm,3
2007,December,01/12/2007,Mount,assault,6
2007,December,01/12/2007,Mount,selfharm,1
2007,December,01/12/2007,New Hall,assault,6
2007,December,01/12/2007,New Hall,selfharm,109
2007,December,01/12/2007,Northallerton,assault,9
2007,December,01/12/2007,Northallerton,selfharm,3
2007,December,01/12/2007,Northumberland: Acklington,assault,8
2007,December,01/12/2007,Northumberland: Acklington,selfharm,3
2007,December,01/12/2007,Northumberland: Castington,assault,31
2007,December,01/12/2007,Northumberland: Castington,selfharm,9
2007,December,01/12/2007,Norwich,selfharm,19
2007,December,01/12/2007,Nottingham,assault,8
2007,December,01/12/2007,Nottingham,selfharm,15
2007,December,01/12/2007,Onley,assault,11
2007,December,01/12/2007,Onley,selfharm,9
2007,December,01/12/2007,Parc,assault,28
2007,December,01/12/2007,Parc,selfharm,16
2007,December,01/12/2007,Pentonville,assault,14
2007,December,01/12/2007,Pentonville,selfharm,17
2007,December,01/12/2007,Peterborough,assault,33
2007,December,01/12/2007,Peterborough,selfharm,114
2007,December,01/12/2007,Portland,assault,15
2007,December,01/12/2007,Portland,selfharm,12
2007,December,01/12/2007,Preston,assault,8
2007,December,01/12/2007,Preston,selfharm,11
2007,December,01/12/2007,Ranby,assault,6
2007,December,01/12/2007,Ranby,selfharm,4
2007,December,01/12/2007,Reading,assault,3
2007,December,01/12/2007,Reading,selfharm,5
2007,December,01/12/2007,Risley,assault,20
2007,December,01/12/2007,Risley,selfharm,1
2007,December,01/12/2007,Rochester,assault,7
2007,December,01/12/2007,Rochester,selfharm,15
2007,December,01/12/2007,Rye Hill,assault,4
2007,December,01/12/2007,Rye Hill,selfharm,6
2007,December,01/12/2007,Send,assault,3
2007,December,01/12/2007,Send,selfharm,25
2007,December,01/12/2007,Sheppey: Elmley,assault,15
2007,December,01/12/2007,Sheppey: Elmley,selfharm,15
2007,December,01/12/2007,Sheppey: Swaleside,assault,6
2007,December,01/12/2007,Sheppey: Swaleside,selfharm,10
2007,December,01/12/2007,Shrewsbury,assault,1
2007,December,01/12/2007,Shrewsbury,selfharm,11
2007,December,01/12/2007,Stafford,assault,7
2007,December,01/12/2007,Stafford,selfharm,7
2007,December,01/12/2007,Stocken,assault,8
2007,December,01/12/2007,Stocken,selfharm,3
2007,December,01/12/2007,Stoke Heath,assault,39
2007,December,01/12/2007,Stoke Heath,selfharm,26
2007,December,01/12/2007,Styal,assault,1
2007,December,01/12/2007,Styal,selfharm,127
2007,December,01/12/2007,Swinfen Hall,assault,7
2007,December,01/12/2007,Swinfen Hall,selfharm,3
2007,December,01/12/2007,Thorn Cross,assault,6
2007,December,01/12/2007,Usk\Prescoed,assault,2
2007,December,01/12/2007,Verne,assault,2
2007,December,01/12/2007,Wakefield,assault,2
2007,December,01/12/2007,Wakefield,selfharm,4
2007,December,01/12/2007,Wandsworth,assault,3
2007,December,01/12/2007,Wandsworth,selfharm,7
2007,December,01/12/2007,Warren Hill,assault,23
2007,December,01/12/2007,Warren Hill,selfharm,4
2007,December,01/12/2007,Wayland,assault,3
2007,December,01/12/2007,Wayland,selfharm,1
2007,December,01/12/2007,Wealstun,assault,4
2007,December,01/12/2007,Wealstun,selfharm,7
2007,December,01/12/2007,Wellingborough,assault,4
2007,December,01/12/2007,Wellingborough,selfharm,4
2007,December,01/12/2007,Werrington,assault,15
2007,December,01/12/2007,Wetherby,assault,27
2007,December,01/12/2007,Whatton,assault,4
2007,December,01/12/2007,Whatton,selfharm,5
2007,December,01/12/2007,Whitemoor,assault,4
2007,December,01/12/2007,Whitemoor,selfharm,2
2007,December,01/12/2007,Winchester,assault,2
2007,December,01/12/2007,Winchester,selfharm,4
2007,December,01/12/2007,Wolds,assault,5
2007,December,01/12/2007,Woodhill,assault,11
2007,December,01/12/2007,Woodhill,selfharm,18
2007,December,01/12/2007,Wormwood Scrubs,assault,18
2007,December,01/12/2007,Wormwood Scrubs,selfharm,11
2007,December,01/12/2007,Wymott,assault,2
2007,December,01/12/2007,Wymott,selfharm,2
2007,February,01/02/2007,Altcourse,assault,26
2007,February,01/02/2007,Altcourse,selfharm,20
2007,February,01/02/2007,Ashfield,assault,49
2007,February,01/02/2007,Ashfield,selfharm,7
2007,February,01/02/2007,Ashwell,assault,1
2007,February,01/02/2007,Aylesbury,assault,6
2007,February,01/02/2007,Aylesbury,selfharm,33
2007,February,01/02/2007,Bedford,assault,3
2007,February,01/02/2007,Bedford,selfharm,7
2007,February,01/02/2007,Belmarsh,assault,6
2007,February,01/02/2007,Belmarsh,selfharm,3
2007,February,01/02/2007,Birmingham,assault,11
2007,February,01/02/2007,Birmingham,selfharm,52
2007,February,01/02/2007,Blundeston,assault,3
2007,February,01/02/2007,Blundeston,selfharm,1
2007,February,01/02/2007,Brinsford,assault,9
2007,February,01/02/2007,Brinsford,selfharm,4
2007,February,01/02/2007,Bristol,assault,7
2007,February,01/02/2007,Bristol,selfharm,11
2007,February,01/02/2007,Brixton,assault,8
2007,February,01/02/2007,Brixton,selfharm,7
2007,February,01/02/2007,Bronzefield,assault,6
2007,February,01/02/2007,Bronzefield,selfharm,197
2007,February,01/02/2007,Buckley Hall,assault,5
2007,February,01/02/2007,Buckley Hall,selfharm,1
2007,February,01/02/2007,Bullingdon,assault,10
2007,February,01/02/2007,Bullingdon,selfharm,6
2007,February,01/02/2007,Bullwood Hall,assault,1
2007,February,01/02/2007,Bullwood Hall,selfharm,1
2007,February,01/02/2007,Cardiff,assault,3
2007,February,01/02/2007,Cardiff,selfharm,3
2007,February,01/02/2007,Channings Wood,assault,5
2007,February,01/02/2007,Channings Wood,selfharm,1
2007,February,01/02/2007,Chelmsford,assault,4
2007,February,01/02/2007,Chelmsford,selfharm,12
2007,February,01/02/2007,Coldingley,assault,1
2007,February,01/02/2007,Cookham Wood,selfharm,22
2007,February,01/02/2007,Dartmoor,assault,3
2007,February,01/02/2007,Dartmoor,selfharm,11
2007,February,01/02/2007,Deerbolt,assault,19
2007,February,01/02/2007,Deerbolt,selfharm,7
2007,February,01/02/2007,Doncaster,assault,21
2007,February,01/02/2007,Doncaster,selfharm,16
2007,February,01/02/2007,Dorchester,assault,3
2007,February,01/02/2007,Dorchester,selfharm,6
2007,February,01/02/2007,Dovegate,assault,7
2007,February,01/02/2007,Dovegate,selfharm,6
2007,February,01/02/2007,Dover,assault,2
2007,February,01/02/2007,Dover,selfharm,2
2007,February,01/02/2007,Downview,assault,3
2007,February,01/02/2007,Downview,selfharm,20
2007,February,01/02/2007,Drake Hall,assault,1
2007,February,01/02/2007,Drake Hall,selfharm,9
2007,February,01/02/2007,Durham,assault,14
2007,February,01/02/2007,Durham,selfharm,18
2007,February,01/02/2007,East Sutton Park,selfharm,1
2007,February,01/02/2007,Eastwood Park,assault,1
2007,February,01/02/2007,Eastwood Park,selfharm,119
2007,February,01/02/2007,Edmunds Hill,assault,4
2007,February,01/02/2007,Edmunds Hill,selfharm,3
2007,February,01/02/2007,Erlestoke,assault,6
2007,February,01/02/2007,Erlestoke,selfharm,2
2007,February,01/02/2007,Escort Areas,assault,9
2007,February,01/02/2007,Escort Areas,selfharm,29
2007,February,01/02/2007,Everthorpe,assault,3
2007,February,01/02/2007,Everthorpe,selfharm,10
2007,February,01/02/2007,Exeter,assault,2
2007,February,01/02/2007,Exeter,selfharm,3
2007,February,01/02/2007,Featherstone,assault,3
2007,February,01/02/2007,Featherstone,selfharm,3
2007,February,01/02/2007,Feltham,assault,52
2007,February,01/02/2007,Feltham,selfharm,20
2007,February,01/02/2007,Ford,selfharm,1
2007,February,01/02/2007,Forest Bank,assault,21
2007,February,01/02/2007,Forest Bank,selfharm,33
2007,February,01/02/2007,Foston Hall,assault,3
2007,February,01/02/2007,Foston Hall,selfharm,105
2007,February,01/02/2007,Frankland,assault,2
2007,February,01/02/2007,Frankland,selfharm,26
2007,February,01/02/2007,Full Sutton,assault,9
2007,February,01/02/2007,Full Sutton,selfharm,4
2007,February,01/02/2007,Garth,assault,4
2007,February,01/02/2007,Garth,selfharm,2
2007,February,01/02/2007,Gartree,assault,1
2007,February,01/02/2007,Gartree,selfharm,10
2007,February,01/02/2007,Glen Parva,assault,26
2007,February,01/02/2007,Glen Parva,selfharm,21
2007,February,01/02/2007,Gloucester,assault,3
2007,February,01/02/2007,Gloucester,selfharm,8
2007,February,01/02/2007,Guys Marsh,assault,12
2007,February,01/02/2007,Guys Marsh,selfharm,9
2007,February,01/02/2007,Haverigg,assault,3
2007,February,01/02/2007,Haverigg,selfharm,6
2007,February,01/02/2007,Hewell,assault,18
2007,February,01/02/2007,Hewell,selfharm,19
2007,February,01/02/2007,High Down,assault,20
2007,February,01/02/2007,High Down,selfharm,16
2007,February,01/02/2007,Highpoint,assault,5
2007,February,01/02/2007,Highpoint,selfharm,9
2007,February,01/02/2007,Hindley,assault,39
2007,February,01/02/2007,Hindley,selfharm,5
2007,February,01/02/2007,Holloway,assault,30
2007,February,01/02/2007,Holloway,selfharm,97
2007,February,01/02/2007,Holme House,assault,8
2007,February,01/02/2007,Holme House,selfharm,6
2007,February,01/02/2007,Hull,assault,9
2007,February,01/02/2007,Hull,selfharm,21
2007,February,01/02/2007,Huntercombe,assault,12
2007,February,01/02/2007,Huntercombe,selfharm,8
2007,February,01/02/2007,IOW: Albany,assault,2
2007,February,01/02/2007,IOW: Albany,selfharm,2
2007,February,01/02/2007,IOW: Camp Hill,assault,4
2007,February,01/02/2007,IOW: Parkhurst,assault,2
2007,February,01/02/2007,IOW: Parkhurst,selfharm,11
2007,February,01/02/2007,Kingston,selfharm,2
2007,February,01/02/2007,Kirkham,assault,1
2007,February,01/02/2007,Lancaster Farms,assault,45
2007,February,01/02/2007,Lancaster Farms,selfharm,1
2007,February,01/02/2007,Latchmere House,selfharm,1
2007,February,01/02/2007,Leeds,assault,7
2007,February,01/02/2007,Leeds,selfharm,16
2007,February,01/02/2007,Leicester,assault,2
2007,February,01/02/2007,Leicester,selfharm,5
2007,February,01/02/2007,Lewes,assault,7
2007,February,01/02/2007,Lewes,selfharm,11
2007,February,01/02/2007,Leyhill,assault,1
2007,February,01/02/2007,Lincoln,assault,7
2007,February,01/02/2007,Lincoln,selfharm,9
2007,February,01/02/2007,Lindholme,assault,4
2007,February,01/02/2007,Lindholme,selfharm,4
2007,February,01/02/2007,Littlehey,selfharm,11
2007,February,01/02/2007,Liverpool,assault,15
2007,February,01/02/2007,Liverpool,selfharm,14
2007,February,01/02/2007,Long Lartin,assault,7
2007,February,01/02/2007,Long Lartin,selfharm,4
2007,February,01/02/2007,Low Newton,assault,11
2007,February,01/02/2007,Low Newton,selfharm,66
2007,February,01/02/2007,Lowdham Grange,assault,14
2007,February,01/02/2007,Lowdham Grange,selfharm,2
2007,February,01/02/2007,Maidstone,assault,4
2007,February,01/02/2007,Maidstone,selfharm,2
2007,February,01/02/2007,Manchester,assault,11
2007,February,01/02/2007,Manchester,selfharm,25
2007,February,01/02/2007,Moorland,assault,3
2007,February,01/02/2007,Moorland,selfharm,13
2007,February,01/02/2007,Moorland Open (Hatfield),assault,1
2007,February,01/02/2007,Morton Hall,selfharm,5
2007,February,01/02/2007,Mount,assault,10
2007,February,01/02/2007,New Hall,assault,7
2007,February,01/02/2007,New Hall,selfharm,58
2007,February,01/02/2007,North Sea Camp,selfharm,1
2007,February,01/02/2007,Northallerton,assault,6
2007,February,01/02/2007,Northumberland: Acklington,assault,4
2007,February,01/02/2007,Northumberland: Acklington,selfharm,6
2007,February,01/02/2007,Northumberland: Castington,assault,22
2007,February,01/02/2007,Northumberland: Castington,selfharm,4
2007,February,01/02/2007,Norwich,assault,4
2007,February,01/02/2007,Norwich,selfharm,14
2007,February,01/02/2007,Nottingham,assault,14
2007,February,01/02/2007,Nottingham,selfharm,17
2007,February,01/02/2007,Onley,assault,19
2007,February,01/02/2007,Onley,selfharm,22
2007,February,01/02/2007,Parc,assault,34
2007,February,01/02/2007,Parc,selfharm,18
2007,February,01/02/2007,Pentonville,assault,19
2007,February,01/02/2007,Pentonville,selfharm,10
2007,February,01/02/2007,Peterborough,assault,25
2007,February,01/02/2007,Peterborough,selfharm,70
2007,February,01/02/2007,Portland,assault,13
2007,February,01/02/2007,Portland,selfharm,9
2007,February,01/02/2007,Preston,assault,6
2007,February,01/02/2007,Preston,selfharm,10
2007,February,01/02/2007,Ranby,assault,2
2007,February,01/02/2007,Ranby,selfharm,1
2007,February,01/02/2007,Reading,assault,5
2007,February,01/02/2007,Reading,selfharm,7
2007,February,01/02/2007,Risley,assault,9
2007,February,01/02/2007,Risley,selfharm,2
2007,February,01/02/2007,Rochester,assault,6
2007,February,01/02/2007,Rochester,selfharm,2
2007,February,01/02/2007,Rye Hill,assault,12
2007,February,01/02/2007,Rye Hill,selfharm,7
2007,February,01/02/2007,Send,selfharm,4
2007,February,01/02/2007,Sheppey: Elmley,assault,13
2007,February,01/02/2007,Sheppey: Elmley,selfharm,4
2007,February,01/02/2007,Sheppey: Swaleside,assault,5
2007,February,01/02/2007,Sheppey: Swaleside,selfharm,12
2007,February,01/02/2007,Shepton Mallet,assault,1
2007,February,01/02/2007,Shrewsbury,assault,2
2007,February,01/02/2007,Shrewsbury,selfharm,9
2007,February,01/02/2007,Stafford,assault,11
2007,February,01/02/2007,Stafford,selfharm,10
2007,February,01/02/2007,Stocken,assault,4
2007,February,01/02/2007,Stoke Heath,assault,40
2007,February,01/02/2007,Stoke Heath,selfharm,21
2007,February,01/02/2007,Styal,assault,12
2007,February,01/02/2007,Styal,selfharm,216
2007,February,01/02/2007,Swansea,assault,2
2007,February,01/02/2007,Swansea,selfharm,1
2007,February,01/02/2007,Swinfen Hall,assault,7
2007,February,01/02/2007,Swinfen Hall,selfharm,11
2007,February,01/02/2007,Thorn Cross,assault,4
2007,February,01/02/2007,Verne,assault,1
2007,February,01/02/2007,Wakefield,assault,2
2007,February,01/02/2007,Wakefield,selfharm,19
2007,February,01/02/2007,Wandsworth,assault,8
2007,February,01/02/2007,Wandsworth,selfharm,10
2007,February,01/02/2007,Warren Hill,assault,26
2007,February,01/02/2007,Wayland,assault,4
2007,February,01/02/2007,Wayland,selfharm,2
2007,February,01/02/2007,Wealstun,assault,3
2007,February,01/02/2007,Wealstun,selfharm,4
2007,February,01/02/2007,Wellingborough,assault,1
2007,February,01/02/2007,Werrington,assault,4
2007,February,01/02/2007,Wetherby,assault,27
2007,February,01/02/2007,Wetherby,selfharm,2
2007,February,01/02/2007,Whatton,selfharm,1
2007,February,01/02/2007,Whitemoor,assault,4
2007,February,01/02/2007,Whitemoor,selfharm,8
2007,February,01/02/2007,Winchester,selfharm,7
2007,February,01/02/2007,Wolds,assault,3
2007,February,01/02/2007,Woodhill,assault,13
2007,February,01/02/2007,Woodhill,selfharm,22
2007,February,01/02/2007,Wormwood Scrubs,assault,9
2007,February,01/02/2007,Wormwood Scrubs,selfharm,5
2007,February,01/02/2007,Wymott,assault,5
2007,February,01/02/2007,Wymott,selfharm,7
2007,January,01/01/2007,Altcourse,assault,30
2007,January,01/01/2007,Altcourse,selfharm,36
2007,January,01/01/2007,Ashfield,assault,54
2007,January,01/01/2007,Ashfield,selfharm,12
2007,January,01/01/2007,Aylesbury,assault,11
2007,January,01/01/2007,Aylesbury,selfharm,46
2007,January,01/01/2007,Bedford,assault,9
2007,January,01/01/2007,Bedford,selfharm,7
2007,January,01/01/2007,Belmarsh,assault,1
2007,January,01/01/2007,Belmarsh,selfharm,9
2007,January,01/01/2007,Birmingham,assault,14
2007,January,01/01/2007,Birmingham,selfharm,42
2007,January,01/01/2007,Brinsford,assault,12
2007,January,01/01/2007,Brinsford,selfharm,8
2007,January,01/01/2007,Bristol,assault,7
2007,January,01/01/2007,Bristol,selfharm,10
2007,January,01/01/2007,Brixton,assault,5
2007,January,01/01/2007,Brixton,selfharm,7
2007,January,01/01/2007,Bronzefield,assault,15
2007,January,01/01/2007,Bronzefield,selfharm,69
2007,January,01/01/2007,Buckley Hall,assault,1
2007,January,01/01/2007,Bullingdon,assault,3
2007,January,01/01/2007,Bullingdon,selfharm,7
2007,January,01/01/2007,Bullwood Hall,assault,3
2007,January,01/01/2007,Bullwood Hall,selfharm,2
2007,January,01/01/2007,Canterbury,assault,1
2007,January,01/01/2007,Canterbury,selfharm,4
2007,January,01/01/2007,Cardiff,assault,5
2007,January,01/01/2007,Cardiff,selfharm,10
2007,January,01/01/2007,Channings Wood,assault,5
2007,January,01/01/2007,Channings Wood,selfharm,2
2007,January,01/01/2007,Chelmsford,assault,5
2007,January,01/01/2007,Chelmsford,selfharm,12
2007,January,01/01/2007,Coldingley,assault,4
2007,January,01/01/2007,Cookham Wood,assault,1
2007,January,01/01/2007,Cookham Wood,selfharm,34
2007,January,01/01/2007,Dartmoor,assault,1
2007,January,01/01/2007,Dartmoor,selfharm,7
2007,January,01/01/2007,Deerbolt,assault,9
2007,January,01/01/2007,Deerbolt,selfharm,14
2007,January,01/01/2007,Doncaster,assault,20
2007,January,01/01/2007,Doncaster,selfharm,28
2007,January,01/01/2007,Dorchester,assault,9
2007,January,01/01/2007,Dorchester,selfharm,5
2007,January,01/01/2007,Dovegate,assault,5
2007,January,01/01/2007,Dovegate,selfharm,14
2007,January,01/01/2007,Dover,assault,6
2007,January,01/01/2007,Dover,selfharm,4
2007,January,01/01/2007,Downview,selfharm,20
2007,January,01/01/2007,Drake Hall,assault,3
2007,January,01/01/2007,Drake Hall,selfharm,8
2007,January,01/01/2007,Durham,assault,19
2007,January,01/01/2007,Durham,selfharm,21
2007,January,01/01/2007,Eastwood Park,assault,4
2007,January,01/01/2007,Eastwood Park,selfharm,149
2007,January,01/01/2007,Edmunds Hill,assault,1
2007,January,01/01/2007,Erlestoke,selfharm,2
2007,January,01/01/2007,Escort Areas,assault,11
2007,January,01/01/2007,Escort Areas,selfharm,37
2007,January,01/01/2007,Everthorpe,assault,9
2007,January,01/01/2007,Everthorpe,selfharm,1
2007,January,01/01/2007,Exeter,assault,5
2007,January,01/01/2007,Exeter,selfharm,5
2007,January,01/01/2007,Featherstone,assault,5
2007,January,01/01/2007,Featherstone,selfharm,2
2007,January,01/01/2007,Feltham,assault,39
2007,January,01/01/2007,Feltham,selfharm,19
